,datetime,open,high,low,close,volume,candle_body,ret1,ret3,ret7,breakout_20,breakdown_20,rsi,ema20,ema20_dist,future_return,target,open_lag1,open_lag2,open_lag3,open_lag4,open_lag5,high_lag1,high_lag2,high_lag3,high_lag4,high_lag5,low_lag1,low_lag2,low_lag3,low_lag4,low_lag5,close_lag1,close_lag2,close_lag3,close_lag4,close_lag5,candle_body_lag1,candle_body_lag2,candle_body_lag3,candle_body_lag4,candle_body_lag5,volume_lag1,volume_lag2,volume_lag3,volume_lag4,volume_lag5,rsi_lag1,rsi_lag2,rsi_lag3,rsi_lag4,rsi_lag5,ema20_dist_lag1,ema20_dist_lag2,ema20_dist_lag3,ema20_dist_lag4,ema20_dist_lag5,probability,position,strategy_return,strategy_equity
31,2026-02-01 00:00:00+00:00,78648.4,79315.2,75665.8,76882.2,3709.28873436,-1766.199999999997,-0.022456909485761956,-0.09031403855642373,-0.11193072148943717,0.7853159917752557,1.0169603174603175,23.22751074391472,87109.31574827386,-0.11740553418910907,0.023243351516996132,1.0,84124.7,84515.1,89159.7,89124.1,88247.4,84124.7,84596.4,89202.7,90438.3,89436.2,75600.0,81000.1,83220.3,88719.2,87206.2,78648.4,84124.7,84515.1,89159.6,89124.1,-5476.300000000003,-390.40000000000873,-4644.599999999991,35.5,876.7000000000116,5384.83063733,3530.88387558,3560.06626516,1530.59557618,1473.555003,25.226310849788177,33.53487693882789,34.28232408157527,45.4807117009289,45.354020001665205,-0.10815174757235516,-0.056790092389729784,-0.05804383405603899,-0.01231358025992286,-0.013984879464794339,0.59068096,0,0.0,1.133231003361233
32,2026-02-02 00:00:00+00:00,76892.4,79250.0,74543.0,78669.2,3577.16204272,1776.800000000003,0.02324335151699608,-0.06485015696935625,-0.10853804191398275,0.8035693674240064,1.0553532860228325,29.328875356504085,86305.4952008192,-0.08847982603020538,-0.038225887640906446,0.0,78648.4,84124.7,84515.1,89159.7,89124.1,79315.2,84124.7,84596.4,89202.7,90438.3,75665.8,75600.0,81000.1,83220.3,88719.2,76882.2,78648.4,84124.7,84515.1,89159.6,-1766.199999999997,-5476.300000000003,-390.40000000000873,-4644.599999999991,35.5,3709.28873436,5384.83063733,3530.88387558,3560.06626516,1530.59557618,23.22751074391472,25.226310849788177,33.53487693882789,34.28232408157527,45.4807117009289,-0.11740553418910907,-0.10815174757235516,-0.056790092389729784,-0.05804383405603899,-0.01231358025992286,0.6470899,1,-0.038225887640906446,1.0899122423555547
33,2026-02-03 00:00:00+00:00,78669.2,79120.2,72865.2,75662.0,6511.58528902,-3007.199999999997,-0.0382258876409064,-0.03797152898215339,-0.1510489306483881,0.77880744530942,1.038383206249348,25.63652460173236,85291.82899121738,-0.1129044728564676,-0.03500303983505583,0.0,76892.4,78648.4,84124.7,84515.1,89159.7,79250.0,79315.2,84124.7,84596.4,89202.7,74543.0,75665.8,75600.0,81000.1,83220.3,78669.2,76882.2,78648.4,84124.7,84515.1,1776.800000000003,-1766.199999999997,-5476.300000000003,-390.40000000000873,-4644.599999999991,3577.16204272,3709.28873436,5384.83063733,3530.88387558,3560.06626516,29.328875356504085,23.22751074391472,25.226310849788177,33.53487693882789,34.28232408157527,-0.08847982603020538,-0.11740553418910907,-0.10815174757235516,-0.056790092389729784,-0.05804383405603899,0.80877644,1,-0.03500303983505583,1.0517620007196682
34,2026-02-04 00:00:00+00:00,75662.0,76866.2,71722.0,73013.6,5077.1789466,-2648.399999999994,-0.035003039835055816,-0.05031853927176888,-0.18109098739787977,0.7621461377870564,1.0180084214048688,22.901971507150705,84122.47384919669,-0.13205595771126696,-0.13909052560071009,0.0,78669.2,76892.4,78648.4,84124.7,84515.1,79120.2,79250.0,79315.2,84124.7,84596.4,72865.2,74543.0,75665.8,75600.0,81000.1,75662.0,78669.2,76882.2,78648.4,84124.7,-3007.199999999997,1776.800000000003,-1766.199999999997,-5476.300000000003,-390.40000000000873,6511.58528902,3577.16204272,3709.28873436,5384.83063733,3530.88387558,25.63652460173236,29.328875356504085,23.22751074391472,25.226310849788177,33.53487693882789,-0.1129044728564676,-0.08847982603020538,-0.11740553418910907,-0.10815174757235516,-0.056790092389729784,0.83519727,1,-0.13909052560071009,0.9054718712327151
35,2026-02-05 00:00:00+00:00,73008.9,73156.8,62308.2,62858.1,12178.16328649,-10150.799999999996,-0.1390905256007101,-0.20098208701753673,-0.2562500665561539,0.6575115062761506,1.0088254836442074,15.898808859044692,82097.29538736842,-0.23434627531382213,0.12200973303361055,1.0,75662.0,78669.2,76892.4,78648.4,84124.7,76866.2,79120.2,79250.0,79315.2,84124.7,71722.0,72865.2,74543.0,75665.8,75600.0,73013.6,75662.0,78669.2,76882.2,78648.4,-2648.399999999994,-3007.199999999997,1776.800000000003,-1766.199999999997,-5476.300000000003,5077.1789466,6511.58528902,3577.16204272,3709.28873436,5384.83063733,22.901971507150705,25.63652460173236,29.328875356504085,23.22751074391472,25.226310849788177,-0.13205595771126696,-0.1129044728564676,-0.08847982603020538,-0.11740553418910907,-0.10815174757235516,0.7177932,1,0.12200973303361055,1.0159482525112624
36,2026-02-06 00:00:00+00:00,62858.0,71695.7,60500.0,70527.4,7947.79594576,7669.399999999994,0.12200973303361051,-0.06786233512199003,-0.16163267149838279,0.738655310805942,1.1657421487603306,32.64852815080245,80995.40058857143,-0.129241913892682,-0.017845546553537935,0.0,73008.9,75662.0,78669.2,76892.4,78648.4,73156.8,76866.2,79120.2,79250.0,79315.2,62308.2,71722.0,72865.2,74543.0,75665.8,62858.1,73013.6,75662.0,78669.2,76882.2,-10150.799999999996,-2648.399999999994,-3007.199999999997,1776.800000000003,-1766.199999999997,12178.16328649,5077.1789466,6511.58528902,3577.16204272,3709.28873436,15.898808859044692,22.901971507150705,25.63652460173236,29.328875356504085,23.22751074391472,-0.23434627531382213,-0.13205595771126696,-0.1129044728564676,-0.08847982603020538,-0.11740553418910907,0.57428026,0,-0.0,1.0159482525112624
37,2026-02-07 00:00:00+00:00,70527.4,71631.2,67343.8,69268.8,3089.77802979,-1258.5999999999913,-0.017845546553537983,-0.05128907491207124,-0.11925989594193898,0.7398394476795106,1.1449388429752068,31.538428119567882,79878.58148489796,-0.13282385950862025,0.014959115792391337,1.0,62858.0,73008.9,75662.0,78669.2,76892.4,71695.7,73156.8,76866.2,79120.2,79250.0,60500.0,62308.2,71722.0,72865.2,74543.0,70527.4,62858.1,73013.6,75662.0,78669.2,7669.399999999994,-10150.799999999996,-2648.399999999994,-3007.199999999997,1776.800000000003,7947.79594576,12178.16328649,5077.1789466,6511.58528902,3577.16204272,32.64852815080245,15.898808859044692,22.901971507150705,25.63652460173236,29.328875356504085,-0.129241913892682,-0.23434627531382213,-0.13205595771126696,-0.1129044728564676,-0.08847982603020538,0.66423726,1,0.014959115792391337,1.031145940059656
38,2026-02-08 00:00:00+00:00,69249.9,72256.1,68855.4,70305.0,1952.32923557,1055.1000000000058,0.014959115792391398,0.11847160509146804,-0.08554906077089364,0.7575488196332346,1.1620661157024794,33.54191666338737,78966.81181966959,-0.10968926844165747,-0.003097930445914272,0.0,70527.4,62858.0,73008.9,75662.0,78669.2,71631.2,71695.7,73156.8,76866.2,79120.2,67343.8,60500.0,62308.2,71722.0,72865.2,69268.8,70527.4,62858.1,73013.6,75662.0,-1258.5999999999913,7669.399999999994,-10150.799999999996,-2648.399999999994,-3007.199999999997,3089.77802979,7947.79594576,12178.16328649,5077.1789466,6511.58528902,31.538428119567882,32.64852815080245,15.898808859044692,22.901971507150705,25.63652460173236,-0.13282385950862025,-0.129241913892682,-0.23434627531382213,-0.13205595771126696,-0.1129044728564676,0.7442957,1,-0.003097930445914272,1.0279515216577644
39,2026-02-09 00:00:00+00:00,70300.5,71369.9,68242.5,70087.2,3069.03393327,-213.3000000000029,-0.003097930445914221,-0.0062415458389221135,-0.10908970728061296,0.7692447841495659,1.1584661157024794,33.32118764081416,78121.13450351058,-0.10283944997175577,-0.018572578159778065,0.0,69249.9,70527.4,62858.0,73008.9,75662.0,72256.1,71631.2,71695.7,73156.8,76866.2,68855.4,67343.8,60500.0,62308.2,71722.0,70305.0,69268.8,70527.4,62858.1,73013.6,1055.1000000000058,-1258.5999999999913,7669.399999999994,-10150.799999999996,-2648.399999999994,1952.32923557,3089.77802979,7947.79594576,12178.16328649,5077.1789466,33.54191666338737,31.538428119567882,32.64852815080245,15.898808859044692,22.901971507150705,-0.10968926844165747,-0.13282385950862025,-0.129241913892682,-0.23434627531382213,-0.13205595771126696,0.5766382,0,-0.0,1.0279515216577644
40,2026-02-10 00:00:00+00:00,70103.9,70468.6,67875.1,68785.5,2629.71508706,-1318.3999999999942,-0.018572578159778086,-0.006977167209479607,-0.0908844598345272,0.7550590288640443,1.1369504132231405,31.967202466275154,77232.02645555719,-0.10936559408314511,-0.025197170915381834,0.0,70300.5,69249.9,70527.4,62858.0,73008.9,71369.9,72256.1,71631.2,71695.7,73156.8,68242.5,68855.4,67343.8,60500.0,62308.2,70087.2,70305.0,69268.8,70527.4,62858.1,-213.3000000000029,1055.1000000000058,-1258.5999999999913,7669.399999999994,-10150.799999999996,3069.03393327,1952.32923557,3089.77802979,7947.79594576,12178.16328649,33.32118764081416,33.54191666338737,31.538428119567882,32.64852815080245,15.898808859044692,-0.10283944997175577,-0.10968926844165747,-0.13282385950862025,-0.129241913892682,-0.23434627531382213,0.80392903,1,-0.025197170915381834,1.0020500514738269
41,2026-02-11 00:00:00+00:00,68796.3,69228.6,65727.7,67052.3,3232.30919447,-1744.0,-0.025197170915381872,-0.046265557214991815,-0.08164643299330543,0.7360336774625547,1.108302479338843,30.207149870627205,76262.52869788508,-0.12077004074139092,-0.012654301194739032,0.0,70103.9,70300.5,69249.9,70527.4,62858.0,70468.6,71369.9,72256.1,71631.2,71695.7,67875.1,68242.5,68855.4,67343.8,60500.0,68785.5,70087.2,70305.0,69268.8,70527.4,-1318.3999999999942,-213.3000000000029,1055.1000000000058,-1258.5999999999913,7669.399999999994,2629.71508706,3069.03393327,1952.32923557,3089.77802979,7947.79594576,31.967202466275154,33.32118764081416,33.54191666338737,31.538428119567882,32.64852815080245,-0.10936559408314511,-0.10283944997175577,-0.10968926844165747,-0.13282385950862025,-0.129241913892682,0.669982,1,-0.012654301194739032,0.9893698083102733
42,2026-02-12 00:00:00+00:00,67039.6,68353.3,65072.2,66203.8,3093.30565991,-835.8000000000029,-0.012654301194738982,-0.055408120170302055,0.053226234964149466,0.7320327781481961,1.0942776859504133,29.355047732795185,75304.55453618173,-0.12085264420240444,0.03977415193689784,1.0,68796.3,70103.9,70300.5,69249.9,70527.4,69228.6,70468.6,71369.9,72256.1,71631.2,65727.7,67875.1,68242.5,68855.4,67343.8,67052.3,68785.5,70087.2,70305.0,69268.8,-1744.0,-1318.3999999999942,-213.3000000000029,1055.1000000000058,-1258.5999999999913,3232.30919447,2629.71508706,3069.03393327,1952.32923557,3089.77802979,30.207149870627205,31.967202466275154,33.32118764081416,33.54191666338737,31.538428119567882,-0.12077004074139092,-0.10936559408314511,-0.10283944997175577,-0.10968926844165747,-0.13282385950862025,0.6228902,1,0.03977415193689784,1.0287211533877858
43,2026-02-13 00:00:00+00:00,66208.5,69437.4,65825.8,68837.0,2236.61754178,2628.5,0.03977415193689793,0.0007487043054132947,-0.023967989745829255,0.7611487610890518,1.137801652892562,35.4413437345235,74688.59696130728,-0.07834659103770183,0.013385243401077824,1.0,67039.6,68796.3,70103.9,70300.5,69249.9,68353.3,69228.6,70468.6,71369.9,72256.1,65072.2,65727.7,67875.1,68242.5,68855.4,66203.8,67052.3,68785.5,70087.2,70305.0,-835.8000000000029,-1744.0,-1318.3999999999942,-213.3000000000029,1055.1000000000058,3093.30565991,3232.30919447,2629.71508706,3069.03393327,1952.32923557,29.355047732795185,30.207149870627205,31.967202466275154,33.32118764081416,33.54191666338737,-0.12085264420240444,-0.12077004074139092,-0.10936559408314511,-0.10283944997175577,-0.10968926844165747,0.8046117,1,0.013385243401077824,1.0424908364177188
44,2026-02-14 00:00:00+00:00,68820.1,70540.0,68709.7,69758.4,2083.68571457,938.2999999999884,0.013385243401077718,0.04035804886633265,0.007068117247591932,0.7713369225206577,1.1530314049586776,37.47136201045629,74219.05439356374,-0.06010120217794869,-0.01402555104474865,0.0,66208.5,67039.6,68796.3,70103.9,70300.5,69437.4,68353.3,69228.6,70468.6,71369.9,65825.8,65072.2,65727.7,67875.1,68242.5,68837.0,66203.8,67052.3,68785.5,70087.2,2628.5,-835.8000000000029,-1744.0,-1318.3999999999942,-213.3000000000029,2236.61754178,3093.30565991,3232.30919447,2629.71508706,3069.03393327,35.4413437345235,29.355047732795185,30.207149870627205,31.967202466275154,33.32118764081416,-0.07834659103770183,-0.12085264420240444,-0.12077004074139092,-0.10936559408314511,-0.10283944997175577,0.5213569,0,-0.0,1.0424908364177188
45,2026-02-15 00:00:00+00:00,69777.8,70935.2,68049.8,68780.0,1337.85598017,-997.8000000000029,-0.014025551044748674,0.03891317416825002,-0.02169120261716806,0.7605184971411448,1.1368595041322314,36.17072647212609,73701.04921322432,-0.06677040918355515,0.0011631288165164292,1.0,68820.1,66208.5,67039.6,68796.3,70103.9,70540.0,69437.4,68353.3,69228.6,70468.6,68709.7,65825.8,65072.2,65727.7,67875.1,69758.4,68837.0,66203.8,67052.3,68785.5,938.2999999999884,2628.5,-835.8000000000029,-1744.0,-1318.3999999999942,2083.68571457,2236.61754178,3093.30565991,3232.30919447,2629.71508706,37.47136201045629,35.4413437345235,29.355047732795185,30.207149870627205,31.967202466275154,-0.06010120217794869,-0.07834659103770183,-0.12085264420240444,-0.12077004074139092,-0.10936559408314511,0.8786411,1,0.0011631288165164292,1.0437033875505104
46,2026-02-16 00:00:00+00:00,68780.0,70073.2,67271.1,68860.0,1823.8505683,80.0,0.0011631288165163678,0.00033412263753507254,-0.017509616591902644,0.7614030781206634,1.1381818181818182,36.36522167725137,73239.99690720296,-0.0598033464249396,-0.020107464420563548,0.0,69777.8,68820.1,66208.5,67039.6,68796.3,70935.2,70540.0,69437.4,68353.3,69228.6,68049.8,68709.7,65825.8,65072.2,65727.7,68780.0,69758.4,68837.0,66203.8,67052.3,-997.8000000000029,938.2999999999884,2628.5,-835.8000000000029,-1744.0,1337.85598017,2083.68571457,2236.61754178,3093.30565991,3232.30919447,36.17072647212609,37.47136201045629,35.4413437345235,29.355047732795185,30.207149870627205,-0.06677040918355515,-0.06010120217794869,-0.07834659103770183,-0.12085264420240444,-0.12077004074139092,0.8041907,1,-0.020107464420563548,1.0227171588197168
47,2026-02-17 00:00:00+00:00,68860.0,69191.0,66592.4,67475.4,2425.06462747,-1384.6000000000058,-0.020107464420563548,-0.032727241450491995,-0.0190461652528513,0.7564277762892827,1.115295867768595,34.410865919233615,72690.98767794554,-0.07175012810464197,-0.015556780693408222,0.0,68780.0,69777.8,68820.1,66208.5,67039.6,70073.2,70935.2,70540.0,69437.4,68353.3,67271.1,68049.8,68709.7,65825.8,65072.2,68860.0,68780.0,69758.4,68837.0,66203.8,80.0,-997.8000000000029,938.2999999999884,2628.5,-835.8000000000029,1823.8505683,1337.85598017,2083.68571457,2236.61754178,3093.30565991,36.36522167725137,36.17072647212609,37.47136201045629,35.4413437345235,29.355047732795185,-0.0598033464249396,-0.06677040918355515,-0.06010120217794869,-0.07834659103770183,-0.12085264420240444,0.55512327,0,-0.0,1.0227171588197168
48,2026-02-18 00:00:00+00:00,67475.4,68418.9,65838.5,66425.7,2104.3613064,-1049.699999999997,-0.015556780693408268,-0.03422942715905786,-0.009344944170446179,0.7852071719363944,1.0979454545454546,32.964464109101655,72094.2936133793,-0.07862749365127727,0.007972817749756583,1.0,68860.0,68780.0,69777.8,68820.1,66208.5,69191.0,70073.2,70935.2,70540.0,69437.4,66592.4,67271.1,68049.8,68709.7,65825.8,67475.4,68860.0,68780.0,69758.4,68837.0,-1384.6000000000058,80.0,-997.8000000000029,938.2999999999884,2628.5,2425.06462747,1823.8505683,1337.85598017,2083.68571457,2236.61754178,34.410865919233615,36.36522167725137,36.17072647212609,37.47136201045629,35.4413437345235,-0.07175012810464197,-0.0598033464249396,-0.06677040918355515,-0.06010120217794869,-0.07834659103770183,0.7526765,1,0.007972817749756583,1.0308710963365353
49,2026-02-19 00:00:00+00:00,66425.7,67296.2,65620.1,66955.3,1822.739641,529.6000000000058,0.007972817749756667,-0.027660470519895397,0.011351312160329252,0.795905364298476,1.106699173553719,34.46124761124206,71604.86565020031,-0.06493365510821686,0.015576063433365157,1.0,67475.4,68860.0,68780.0,69777.8,68820.1,68418.9,69191.0,70073.2,70935.2,70540.0,65838.5,66592.4,67271.1,68049.8,68709.7,66425.7,67475.4,68860.0,68780.0,69758.4,-1049.699999999997,-1384.6000000000058,80.0,-997.8000000000029,938.2999999999884,2104.3613064,2425.06462747,1823.8505683,1337.85598017,2083.68571457,32.964464109101655,34.410865919233615,36.36522167725137,36.17072647212609,37.47136201045629,-0.07862749365127727,-0.07175012810464197,-0.0598033464249396,-0.06677040918355515,-0.06010120217794869,0.45508325,0,0.0,1.0308710963365353
50,2026-02-20 00:00:00+00:00,66955.3,68266.3,66450.0,67998.2,2693.11013022,1042.8999999999942,0.015576063433365261,0.007748008903985859,-0.012185307320191185,0.857316126038893,1.1239371900826445,37.42429780372833,71261.37368351457,-0.045791619145695274,-0.0004647181837164994,0.0,66425.7,67475.4,68860.0,68780.0,69777.8,67296.2,68418.9,69191.0,70073.2,70935.2,65620.1,65838.5,66592.4,67271.1,68049.8,66955.3,66425.7,67475.4,68860.0,68780.0,529.6000000000058,-1049.699999999997,-1384.6000000000058,80.0,-997.8000000000029,1822.739641,2104.3613064,2425.06462747,1823.8505683,1337.85598017,34.46124761124206,32.964464109101655,34.410865919233615,36.36522167725137,36.17072647212609,-0.06493365510821686,-0.07862749365127727,-0.07175012810464197,-0.0598033464249396,-0.06677040918355515,0.5507652,0,-0.0,1.0308710963365353
51,2026-02-21 00:00:00+00:00,67998.2,68678.8,67538.0,67966.6,1234.38506544,-31.59999999999127,-0.0004647181837165171,0.02319734681004504,-0.02568579554576922,0.857622712933754,1.123414876033058,37.36916839048282,70947.58571365604,-0.04201673226326924,-0.005215797170963384,0.0,66955.3,66425.7,67475.4,68860.0,68780.0,68266.3,67296.2,68418.9,69191.0,70073.2,66450.0,65620.1,65838.5,66592.4,67271.1,67998.2,66955.3,66425.7,67475.4,68860.0,1042.8999999999942,529.6000000000058,-1049.699999999997,-1384.6000000000058,80.0,2693.11013022,1822.739641,2104.3613064,2425.06462747,1823.8505683,37.42429780372833,34.46124761124206,32.964464109101655,34.410865919233615,36.36522167725137,-0.045791619145695274,-0.06493365510821686,-0.07862749365127727,-0.07175012810464197,-0.0598033464249396,0.8025169,1,-0.005215797170963384,1.0254942817886352
52,2026-02-22 00:00:00+00:00,67966.7,68214.5,67180.0,67612.1,1136.42486701,-354.59999999999127,-0.005215797170963432,0.00980952964141757,-0.016980226810119126,0.8545491543246858,1.1175553719008264,36.715743199129385,70629.92040759356,-0.04272722367770215,-0.04419327309756696,0.0,67998.2,66955.3,66425.7,67475.4,68860.0,68678.8,68266.3,67296.2,68418.9,69191.0,67538.0,66450.0,65620.1,65838.5,66592.4,67966.6,67998.2,66955.3,66425.7,67475.4,-31.59999999999127,1042.8999999999942,529.6000000000058,-1049.699999999997,-1384.6000000000058,1234.38506544,2693.11013022,1822.739641,2104.3613064,2425.06462747,37.36916839048282,37.42429780372833,34.46124761124206,32.964464109101655,34.410865919233615,-0.04201673226326924,-0.045791619145695274,-0.06493365510821686,-0.07862749365127727,-0.07175012810464197,0.7676908,1,-0.04419327309756696,0.9801743329335568
53,2026-02-23 00:00:00+00:00,67612.1,67653.3,63888.0,64624.1,3467.93376553,-2988.0000000000073,-0.04419327309756693,-0.04962043112905923,-0.061514667441185056,0.8407349394142029,1.0681669421487603,31.686468907440073,70057.93751163226,-0.07756205370347995,-0.008699540883354617,0.0,67966.7,67998.2,66955.3,66425.7,67475.4,68214.5,68678.8,68266.3,67296.2,68418.9,67180.0,67538.0,66450.0,65620.1,65838.5,67612.1,67966.6,67998.2,66955.3,66425.7,-354.59999999999127,-31.59999999999127,1042.8999999999942,529.6000000000058,-1049.699999999997,1136.42486701,1234.38506544,2693.11013022,1822.739641,2104.3613064,36.715743199129385,37.36916839048282,37.42429780372833,34.46124761124206,32.964464109101655,-0.04272722367770215,-0.04201673226326924,-0.045791619145695274,-0.06493365510821686,-0.07862749365127727,0.8830375,1,-0.008699540883354617,0.9716472662513865
54,2026-02-24 00:00:00+00:00,64624.1,64971.0,62500.0,64061.9,2664.92969011,-562.1999999999971,-0.008699540883354562,-0.05745027704784411,-0.05058880718009817,0.8756793626839884,1.0588743801652893,30.830748290258555,69486.88632004824,-0.07807208823635309,0.06113930432909427,1.0,67612.1,67966.7,67998.2,66955.3,66425.7,67653.3,68214.5,68678.8,68266.3,67296.2,63888.0,67180.0,67538.0,66450.0,65620.1,64624.1,67612.1,67966.6,67998.2,66955.3,-2988.0000000000073,-354.59999999999127,-31.59999999999127,1042.8999999999942,529.6000000000058,3467.93376553,1136.42486701,1234.38506544,2693.11013022,1822.739641,31.686468907440073,36.715743199129385,37.36916839048282,37.42429780372833,34.46124761124206,-0.07756205370347995,-0.04272722367770215,-0.04201673226326924,-0.045791619145695274,-0.06493365510821686,0.6793565,1,0.06113930432909427,1.0310531041632625
55,2026-02-25 00:00:00+00:00,64062.0,70000.0,63921.3,67978.6,3343.99123188,3916.600000000006,0.0611393043290942,0.005420627372911158,0.023377999780205716,0.9408008458801402,1.123613223140496,42.48430899769886,69343.24000385318,-0.019679495849593175,-0.007606805671196608,0.0,64624.1,67612.1,67966.7,67998.2,66955.3,64971.0,67653.3,68214.5,68678.8,68266.3,62500.0,63888.0,67180.0,67538.0,66450.0,64061.9,64624.1,67612.1,67966.6,67998.2,-562.1999999999971,-2988.0000000000073,-354.59999999999127,-31.59999999999127,1042.8999999999942,2664.92969011,3467.93376553,1136.42486701,1234.38506544,2693.11013022,30.830748290258555,31.686468907440073,36.715743199129385,37.36916839048282,37.42429780372833,-0.07807208823635309,-0.07756205370347995,-0.04272722367770215,-0.04201673226326924,-0.045791619145695274,0.6176969,1,-0.007606805671196608,1.0232100835632085
56,2026-02-26 00:00:00+00:00,67978.6,68855.4,66513.0,67461.5,2028.81096764,-517.1000000000058,-0.007606805671196648,0.04390622074427353,0.007560267820471145,0.9336443566702326,1.079384,41.49043245594579,69164.02667015287,-0.024615782974469078,-0.023595680499247762,0.0,64062.0,64624.1,67612.1,67966.7,67998.2,70000.0,64971.0,67653.3,68214.5,68678.8,63921.3,62500.0,63888.0,67180.0,67538.0,67978.6,64061.9,64624.1,67612.1,67966.6,3916.600000000006,-562.1999999999971,-2988.0000000000073,-354.59999999999127,-31.59999999999127,3343.99123188,2664.92969011,3467.93376553,1136.42486701,1234.38506544,42.48430899769886,30.830748290258555,31.686468907440073,36.715743199129385,37.36916839048282,-0.019679495849593175,-0.07807208823635309,-0.07756205370347995,-0.04272722367770215,-0.04201673226326924,0.71171486,1,-0.023595680499247762,0.9990667453478425
57,2026-02-27 00:00:00+00:00,67484.2,68202.3,64925.0,65869.7,2390.83995539,-1614.5,-0.023595680499247762,0.028219581373640112,-0.031302299178507687,0.911614382730316,1.0539152,38.50428282352686,68850.28127299546,-0.043290763928433076,0.016941021440814347,1.0,67978.6,64062.0,64624.1,67612.1,67966.7,68855.4,70000.0,64971.0,67653.3,68214.5,66513.0,63921.3,62500.0,63888.0,67180.0,67461.5,67978.6,64061.9,64624.1,67612.1,-517.1000000000058,3916.600000000006,-562.1999999999971,-2988.0000000000073,-354.59999999999127,2028.81096764,3343.99123188,2664.92969011,3467.93376553,1136.42486701,41.49043245594579,42.48430899769886,30.830748290258555,31.686468907440073,36.715743199129385,-0.024615782974469078,-0.019679495849593175,-0.07807208823635309,-0.07756205370347995,-0.04272722367770215,0.7981472,1,0.016941021440814347,1.015991956501585
58,2026-02-28 00:00:00+00:00,65869.7,67725.2,63030.0,66985.6,3124.02919913,1115.9000000000087,0.01694102144081433,-0.014607538254686081,-0.01443356001330065,0.9385693408565797,1.0717696,41.673492943267505,68672.69258032923,-0.024567153506552242,-0.018463669803659336,0.0,67484.2,67978.6,64062.0,64624.1,67612.1,68202.3,68855.4,70000.0,64971.0,67653.3,64925.0,66513.0,63921.3,62500.0,63888.0,65869.7,67461.5,67978.6,64061.9,64624.1,-1614.5,-517.1000000000058,3916.600000000006,-562.1999999999971,-2988.0000000000073,2390.83995539,2028.81096764,3343.99123188,2664.92969011,3467.93376553,38.50428282352686,41.49043245594579,42.48430899769886,30.830748290258555,31.686468907440073,-0.043290763928433076,-0.024615782974469078,-0.019679495849593175,-0.07807208823635309,-0.07756205370347995,0.6353005,1,-0.018463669803659336,0.9972330164935659
59,2026-03-01 00:00:00+00:00,66985.7,68181.2,65056.4,65748.8,2173.00247697,-1236.8999999999942,-0.01846366980365932,-0.025387813790087588,-0.027558676627408407,0.9268853827154925,1.0519808,39.258589673123076,68394.22662029786,-0.03867909253487718,0.046534689606502186,1.0,65869.7,67484.2,67978.6,64062.0,64624.1,67725.2,68202.3,68855.4,70000.0,64971.0,63030.0,64925.0,66513.0,63921.3,62500.0,66985.6,65869.7,67461.5,67978.6,64061.9,1115.9000000000087,-1614.5,-517.1000000000058,3916.600000000006,-562.1999999999971,3124.02919913,2390.83995539,2028.81096764,3343.99123188,2664.92969011,41.673492943267505,38.50428282352686,41.49043245594579,42.48430899769886,30.830748290258555,-0.024567153506552242,-0.043290763928433076,-0.024615782974469078,-0.019679495849593175,-0.07807208823635309,0.6976459,1,0.046534689606502186,1.0436389453814499
60,2026-03-02 00:00:00+00:00,65764.3,70100.0,65269.2,68808.4,3242.04604694,3044.0999999999913,0.0465346896065022,0.04461383610370162,0.06474829049843622,0.970017706300962,1.1009343999999999,47.3817673452023,68433.67170407902,0.0054757882572978155,-0.006855267670807593,0.0,66985.7,65869.7,67484.2,67978.6,64062.0,68181.2,67725.2,68202.3,68855.4,70000.0,65056.4,63030.0,64925.0,66513.0,63921.3,65748.8,66985.6,65869.7,67461.5,67978.6,-1236.8999999999942,1115.9000000000087,-1614.5,-517.1000000000058,3916.600000000006,2173.00247697,3124.02919913,2390.83995539,2028.81096764,3343.99123188,39.258589673123076,41.673492943267505,38.50428282352686,41.49043245594579,42.48430899769886,-0.03867909253487718,-0.024567153506552242,-0.043290763928433076,-0.024615782974469078,-0.019679495849593175,0.43764758,0,-0.0,1.0436389453814499
61,2026-03-03 00:00:00+00:00,68810.8,69236.5,66164.3,68336.7,2941.9613343,-474.1000000000058,-0.006855267670807574,0.020170006688004394,0.0667292103418724,0.963367975278846,1.0933872,46.352565016800504,68424.43630369054,-0.0012822364118739887,0.06362759688425115,1.0,65764.3,66985.7,65869.7,67484.2,67978.6,70100.0,68181.2,67725.2,68202.3,68855.4,65269.2,65056.4,63030.0,64925.0,66513.0,68808.4,65748.8,66985.6,65869.7,67461.5,3044.0999999999913,-1236.8999999999942,1115.9000000000087,-1614.5,-517.1000000000058,3242.04604694,2173.00247697,3124.02919913,2390.83995539,2028.81096764,47.3817673452023,39.258589673123076,41.673492943267505,38.50428282352686,41.49043245594579,0.0054757882572978155,-0.03867909253487718,-0.024567153506552242,-0.043290763928433076,-0.024615782974469078,0.6997294,1,0.06362759688425115,1.110043183490886
